customer_id,customer_name,area_id,industry_type,company_size,annual_revenue,customer_status,customer_since
C0608,Deccan Forgings & Castings,A004,Engineering,Medium,70300000.0,Active,2022-01-28
C0609,Sai Tech Solutions,A004,Textile,Small,14200000.0,Active,2018-05-04
C0610,Force Packaging Solutions,A004,Electronics,Large,154300000.0,Active,2023-11-08
C0611,Apex Fabricators,A004,Engineering,Medium,49100000.0,Active,2021-06-20
C0612,Atlas Fabricators,A004,Metal Fabrication,Large,235400000.0,Active,2021-03-01
C0613,Western Forgings & Castings,A004,Chemicals,Enterprise,466000000.0,Active,2020-03-22
C0614,Siemens-Tier2 Automation Systems,A004,Electronics,Enterprise,567200000.0,Active,2024-05-16
C0615,Sai Auto Components,A004,Metal Fabrication,Small,24200000.0,Active,2024-03-18
C0616,Force Fabricators,A004,Engineering,Small,25100000.0,Active,2024-09-21
C0617,Bharat Metal Works,A004,Food Processing,Medium,84400000.0,Active,2022-05-18
C0618,Sai Tech Solutions,A004,Metal Fabrication,Large,160600000.0,Active,2024-10-24
C0619,Mahindra-Tier1 Tools & Dies,A004,Electronics,Small,16100000.0,Active,2022-01-22
C0620,Tata-Partner Metal Works,A004,Metal Fabrication,Medium,56800000.0,Active,2019-10-19
C0621,Atlas Tools & Dies,A004,Electronics,Large,97300000.0,Active,2024-08-08
C0622,Synergy Fabricators,A004,Packaging,Medium,32600000.0,Active,2019-09-26
C0623,Sigma Polymers,A004,Electronics,Enterprise,828900000.0,Active,2018-11-11
C0624,Apex Packaging Solutions,A004,Textile,Large,240300000.0,Active,2020-10-18
C0625,Shree Tools & Dies,A004,Food Processing,Enterprise,519200000.0,Active,2023-02-17
C0626,Deccan Polymers,A004,Chemicals,Enterprise,511700000.0,Active,2024-06-16
C0627,Omni Metal Works,A004,Automotive,Medium,56400000.0,Active,2019-02-17
C0628,Thermax-Vendor Fabricators,A004,Chemicals,Medium,41200000.0,Active,2020-10-23
C0629,Apex Chemicals & Processing,A004,Chemicals,Enterprise,786700000.0,Active,2023-02-16
C0630,Atlas Tech Solutions,A004,Electronics,Medium,65400000.0,Active,2023-07-01
C0631,Tata-Partner Engineering Pvt Ltd,A004,Metal Fabrication,Medium,38100000.0,Active,2022-01-19
C0632,Matrix Engineering Pvt Ltd,A004,Metal Fabrication,Large,256000000.0,Active,2022-07-20
C0633,Shree Chemicals & Processing,A004,Automotive,Large,260500000.0,Active,2019-08-20
C0634,Omni Tech Solutions,A004,Metal Fabrication,Medium,79800000.0,Active,2022-03-26
C0635,Shree Tools & Dies,A004,Textile,Large,120200000.0,Active,2023-06-15
C0636,Kalyani Metal Works,A004,Engineering,Medium,52700000.0,Active,2019-02-01
C0637,Force Industries,A004,Textile,Enterprise,795900000.0,Active,2022-02-06
C0638,Omni Metal Works,A004,Automotive,Small,10700000.0,Active,2023-03-20
C0639,Sai Engineering Pvt Ltd,A004,Food Processing,Enterprise,522200000.0,Active,2018-12-17
C0640,TechnoCraft Forgings & Castings,A004,Electronics,Enterprise,510300000.0,Active,2024-12-25
C0641,Schneider-Supplier Metal Works,A004,Engineering,Enterprise,380300000.0,Active,2021-04-28
C0642,Synergy Fabricators,A004,Textile,Enterprise,454700000.0,Active,2018-12-24
C0643,Bharat Metal Works,A004,Textile,Small,18400000.0,Active,2021-11-07
C0644,Schneider-Supplier Automation Systems,A004,Food Processing,Large,109200000.0,Active,2021-11-19
C0645,Deccan Fabricators,A004,Textile,Enterprise,638800000.0,Active,2022-05-22
C0646,Dynamic Forgings & Castings,A004,Food Processing,Enterprise,407200000.0,Active,2022-09-16
C0647,Deccan Fabricators,A004,Packaging,Enterprise,741500000.0,Active,2024-11-04
C0648,Siemens-Tier2 Forgings & Castings,A004,Electronics,Medium,36000000.0,Active,2022-07-26
C0649,Western Industries,A004,Automotive,Medium,53300000.0,Active,2023-01-26
C0650,Synergy Tools & Dies,A004,Electronics,Enterprise,352900000.0,Active,2020-04-12
C0651,Synergy Metal Works,A004,Automotive,Enterprise,858400000.0,Active,2021-10-21
C0652,Pragati Fabricators,A004,Automotive,Medium,68400000.0,Active,2021-01-07
C0653,Atlas Industries,A004,Pharmaceuticals,Medium,32000000.0,Active,2022-09-17
C0654,Schneider-Supplier Forgings & Castings,A004,Metal Fabrication,Small,15500000.0,Active,2023-01-06
C0655,Synergy Fabricators,A004,Food Processing,Large,210500000.0,Active,2021-10-07
C0656,Pragati Engineering Pvt Ltd,A004,Engineering,Small,18900000.0,Active,2023-09-19
C0657,Sigma Automation Systems,A004,Pharmaceuticals,Medium,66400000.0,Active,2019-08-13
C0658,Shree Engineering Pvt Ltd,A004,Pharmaceuticals,Medium,54400000.0,Active,2018-09-03
C0659,Pragati Fabricators,A004,Packaging,Small,23500000.0,Active,2020-09-27
C0660,Shree Fabricators,A004,Electronics,Enterprise,637900000.0,Active,2024-04-25
C0661,Western Tech Solutions,A004,Electronics,Small,17700000.0,Active,2020-02-13
C0662,Thermax-Vendor Forgings & Castings,A004,Chemicals,Large,164200000.0,Active,2020-09-18
C0663,Bharat Packaging Solutions,A004,Pharmaceuticals,Medium,47200000.0,Active,2021-11-24
C0664,Western Auto Components,A004,Textile,Medium,58600000.0,Active,2020-04-19
C0665,Deccan Tools & Dies,A004,Chemicals,Enterprise,742300000.0,Active,2019-12-08
C0666,Deccan Forgings & Castings,A004,Chemicals,Medium,80100000.0,Active,2024-10-12
C0667,Matrix Auto Components,A004,Engineering,Small,21200000.0,Active,2023-08-20
C0668,Bharat Industries,A004,Automotive,Enterprise,522700000.0,Active,2020-08-19
C0669,Deccan Tech Solutions,A004,Metal Fabrication,Large,161600000.0,Active,2024-10-05
C0670,Precision Industries,A004,Food Processing,Enterprise,863800000.0,Active,2018-09-12
C0671,Dynamic Chemicals & Processing,A004,Metal Fabrication,Enterprise,885900000.0,Active,2023-09-15
C0672,Western Packaging Solutions,A004,Automotive,Small,21100000.0,Active,2021-10-04
C0673,Western Automation Systems,A004,Pharmaceuticals,Medium,62900000.0,Active,2019-05-16
C0674,Kalyani Automation Systems,A004,Packaging,Medium,59900000.0,Active,2019-07-23
C0675,Sigma Automation Systems,A004,Food Processing,Large,171100000.0,Active,2022-03-19
C0676,Atlas Forgings & Castings,A004,Engineering,Large,234700000.0,Active,2022-07-28
C0677,Dynamic Forgings & Castings,A004,Metal Fabrication,Medium,58400000.0,Active,2018-03-14
C0678,Omni Tools & Dies,A004,Textile,Large,231400000.0,Active,2020-05-18
C0679,Shree Engineering Pvt Ltd,A004,Food Processing,Small,21400000.0,Active,2018-04-27
C0680,Deccan Tech Solutions,A004,Engineering,Enterprise,746800000.0,Active,2020-06-12
C0681,Sai Industries,A004,Pharmaceuticals,Large,93600000.0,Active,2018-06-28
C0682,Atlas Metal Works,A004,Chemicals,Medium,88800000.0,Active,2020-06-11
C0683,Atlas Industries,A004,Electronics,Enterprise,833800000.0,Active,2021-10-10
C0684,Vanguard Chemicals & Processing,A004,Metal Fabrication,Medium,68400000.0,Active,2020-07-21
C0685,Kalyani Metal Works,A004,Food Processing,Small,10400000.0,Active,2020-04-11
C0686,Western Chemicals & Processing,A004,Pharmaceuticals,Large,199000000.0,Active,2021-05-15
C0687,Sigma Packaging Solutions,A004,Textile,Enterprise,548400000.0,Active,2019-01-05
C0688,Siemens-Tier2 Forgings & Castings,A004,Pharmaceuticals,Small,12800000.0,Active,2021-02-04
C0689,Synergy Tech Solutions,A004,Textile,Small,9500000.0,Active,2021-09-25
C0690,Synergy Auto Components,A004,Pharmaceuticals,Medium,35100000.0,Active,2021-05-08
C0691,Tata-Partner Packaging Solutions,A004,Pharmaceuticals,Enterprise,675900000.0,Active,2019-09-27
C0692,Kirloskar-Style Engineering Pvt Ltd,A004,Automotive,Large,244900000.0,Active,2020-08-15
C0693,Sai Fabricators,A004,Textile,Enterprise,381100000.0,Active,2023-09-06
C0694,Shree Metal Works,A004,Electronics,Enterprise,614100000.0,Active,2023-09-10
C0695,Sigma Tech Solutions,A004,Textile,Medium,78300000.0,Active,2021-05-12
C0696,TechnoCraft Fabricators,A004,Metal Fabrication,Large,91900000.0,Active,2022-03-12
C0697,Mahindra-Tier1 Tech Solutions,A004,Textile,Small,21400000.0,Active,2021-08-10
C0698,Bharat Polymers,A004,Pharmaceuticals,Medium,77800000.0,Active,2022-06-07
C0699,TechnoCraft Industries,A004,Food Processing,Enterprise,449900000.0,Active,2023-12-21
C0700,Dynamic Polymers,A004,Chemicals,Large,104300000.0,Active,2023-04-17
C0701,Kalyani Packaging Solutions,A004,Pharmaceuticals,Large,206700000.0,Active,2022-05-14
C0702,Force Auto Components,A004,Metal Fabrication,Medium,47400000.0,Active,2023-08-20
C0703,Vanguard Fabricators,A004,Electronics,Medium,49200000.0,Active,2019-01-18
C0704,Bharat Tools & Dies,A004,Engineering,Large,138500000.0,Active,2023-08-24
C0705,Bharat Forgings & Castings,A004,Engineering,Medium,30900000.0,Active,2019-06-14
C0706,Mahindra-Tier1 Tech Solutions,A004,Packaging,Enterprise,718200000.0,Active,2018-06-03
C0707,Matrix Engineering Pvt Ltd,A004,Pharmaceuticals,Enterprise,342800000.0,Active,2021-03-07
C0708,Deccan Polymers,A004,Automotive,Small,26500000.0,Active,2023-04-13
C0709,Vanguard Forgings & Castings,A004,Automotive,Medium,57700000.0,Active,2024-02-17
C0710,Atlas Forgings & Castings,A004,Electronics,Enterprise,708900000.0,Active,2020-06-06
C0711,Thermax-Vendor Packaging Solutions,A004,Automotive,Small,13600000.0,Active,2023-05-07
C0712,Sigma Engineering Pvt Ltd,A004,Chemicals,Small,13200000.0,Active,2021-06-01
C0713,Kirloskar-Style Fabricators,A004,Engineering,Enterprise,773500000.0,Active,2018-01-19
C0714,Schneider-Supplier Tech Solutions,A004,Metal Fabrication,Large,228700000.0,Active,2019-03-16
C0715,Synergy Chemicals & Processing,A004,Packaging,Small,10100000.0,Active,2023-03-23
C0716,Sai Auto Components,A004,Metal Fabrication,Enterprise,439600000.0,Active,2022-11-25
C0717,Sigma Tech Solutions,A004,Chemicals,Small,21400000.0,Active,2020-12-05
C0718,Deccan Engineering Pvt Ltd,A004,Electronics,Enterprise,635400000.0,Active,2022-12-16
C0719,Force Metal Works,A004,Metal Fabrication,Large,148300000.0,Active,2021-05-28
C0720,Kalyani Industries,A004,Metal Fabrication,Small,18600000.0,Active,2021-05-27
C0721,Deccan Industries,A004,Packaging,Enterprise,300400000.0,Active,2023-09-13
C0722,Siemens-Tier2 Tools & Dies,A004,Automotive,Large,229700000.0,Active,2019-06-24
C0723,Synergy Chemicals & Processing,A004,Textile,Enterprise,413900000.0,Active,2023-08-25
C0724,Sai Tools & Dies,A004,Pharmaceuticals,Large,163800000.0,Active,2020-02-04
C0725,Pragati Chemicals & Processing,A004,Engineering,Small,24000000.0,Active,2019-03-28
C0726,Precision Forgings & Castings,A004,Engineering,Enterprise,415000000.0,Active,2018-10-21
C0727,Dynamic Chemicals & Processing,A004,Electronics,Large,98800000.0,Active,2019-10-23
C0728,Synergy Engineering Pvt Ltd,A004,Chemicals,Enterprise,857000000.0,Active,2024-02-15
C0729,Thermax-Vendor Engineering Pvt Ltd,A004,Packaging,Enterprise,793200000.0,Active,2024-12-02
C0730,Kalyani Fabricators,A004,Textile,Small,22200000.0,Active,2024-05-03
C0731,Force Industries,A004,Engineering,Small,22100000.0,Active,2022-07-07
C0732,Force Industries,A004,Chemicals,Medium,63500000.0,Active,2022-07-24
C0733,Apex Chemicals & Processing,A004,Packaging,Enterprise,721500000.0,Active,2021-02-06
C0734,Kirloskar-Style Industries,A004,Food Processing,Large,208400000.0,Active,2022-10-15
C0735,Sigma Automation Systems,A004,Textile,Large,242100000.0,Active,2021-11-14
C0736,Siemens-Tier2 Automation Systems,A004,Chemicals,Medium,52500000.0,Active,2022-12-09
C0737,Sigma Tech Solutions,A004,Electronics,Enterprise,300100000.0,Active,2018-05-20
C0738,Bharat Industries,A004,Metal Fabrication,Large,91200000.0,Active,2019-04-28
C0739,Western Engineering Pvt Ltd,A004,Pharmaceuticals,Medium,35700000.0,Active,2021-06-05
C0740,Matrix Fabricators,A004,Packaging,Medium,44000000.0,Active,2024-05-03
C0741,Shree Polymers,A004,Chemicals,Small,22000000.0,Active,2024-08-06
C0742,Omni Packaging Solutions,A004,Engineering,Large,96700000.0,Active,2024-10-13
C0743,Synergy Engineering Pvt Ltd,A004,Packaging,Large,248400000.0,Active,2021-07-28
C0744,Apex Forgings & Castings,A004,Automotive,Enterprise,332500000.0,Active,2022-01-11
C0745,Sai Metal Works,A004,Metal Fabrication,Large,180400000.0,Active,2019-03-02
C0746,Atlas Packaging Solutions,A004,Food Processing,Enterprise,751700000.0,Active,2022-09-03
C0747,Tata-Partner Polymers,A004,Pharmaceuticals,Enterprise,388800000.0,Active,2020-02-16
C0748,Shree Packaging Solutions,A004,Automotive,Enterprise,457500000.0,Active,2021-09-14
C0749,Schneider-Supplier Tools & Dies,A004,Metal Fabrication,Enterprise,635600000.0,Active,2021-07-21
C0750,Shree Forgings & Castings,A004,Textile,Medium,44500000.0,Active,2020-07-11
C0751,Atlas Metal Works,A004,Engineering,Small,21100000.0,Active,2021-06-12
C0752,Force Automation Systems,A004,Packaging,Small,22900000.0,Active,2019-06-20
C0753,Vanguard Metal Works,A004,Metal Fabrication,Enterprise,326900000.0,Active,2024-04-07
C0754,Atlas Automation Systems,A004,Metal Fabrication,Small,11000000.0,Active,2018-04-20
C0755,Matrix Fabricators,A004,Automotive,Large,214900000.0,Active,2018-05-15
C0756,Omni Engineering Pvt Ltd,A004,Packaging,Medium,74400000.0,Active,2019-04-18
C0757,Pragati Fabricators,A004,Textile,Enterprise,673800000.0,Active,2019-12-23
C0758,Atlas Engineering Pvt Ltd,A004,Food Processing,Small,13600000.0,Active,2018-05-07
C0759,Schneider-Supplier Metal Works,A004,Pharmaceuticals,Small,17400000.0,Active,2018-02-13
C0760,Atlas Fabricators,A004,Packaging,Small,9300000.0,Active,2024-11-13
C0761,Tata-Partner Polymers,A004,Textile,Small,25300000.0,Active,2021-10-18
C0762,Synergy Tools & Dies,A004,Chemicals,Enterprise,636400000.0,Active,2023-01-02
C0763,Tata-Partner Industries,A004,Pharmaceuticals,Large,178200000.0,Active,2023-03-01
C0764,Sigma Chemicals & Processing,A004,Packaging,Large,202500000.0,Active,2019-09-09
C0765,Precision Chemicals & Processing,A004,Pharmaceuticals,Enterprise,834200000.0,Active,2024-01-18
C0766,Deccan Forgings & Castings,A004,Metal Fabrication,Large,251500000.0,Active,2023-03-03
C0767,Siemens-Tier2 Polymers,A004,Textile,Medium,55000000.0,Active,2022-03-14
C0768,Mahindra-Tier1 Metal Works,A004,Packaging,Enterprise,625300000.0,Active,2019-11-05
C0769,Shree Industries,A004,Chemicals,Medium,48500000.0,Active,2023-09-05
C0770,TechnoCraft Tools & Dies,A004,Metal Fabrication,Large,102200000.0,Active,2022-12-04
C0771,Kirloskar-Style Automation Systems,A004,Metal Fabrication,Small,22800000.0,Active,2021-07-10
C0772,Vanguard Packaging Solutions,A004,Pharmaceuticals,Medium,76700000.0,Active,2018-03-06
C0773,Bharat Metal Works,A004,Pharmaceuticals,Medium,65800000.0,Active,2019-11-01
C0774,Sigma Auto Components,A004,Electronics,Medium,60100000.0,Active,2022-08-23
C0775,Thermax-Vendor Automation Systems,A004,Metal Fabrication,Enterprise,594900000.0,Active,2019-03-07
C0776,Tata-Partner Engineering Pvt Ltd,A004,Food Processing,Small,25700000.0,Active,2021-04-24
C0777,Atlas Forgings & Castings,A004,Chemicals,Small,12200000.0,Active,2021-10-16
C0778,Schneider-Supplier Automation Systems,A004,Electronics,Medium,55700000.0,Active,2024-01-20
C0779,Siemens-Tier2 Polymers,A004,Packaging,Enterprise,666900000.0,Active,2023-10-20
C0780,Sai Industries,A004,Automotive,Small,17100000.0,Active,2024-01-08
C0781,Pragati Industries,A004,Food Processing,Small,19000000.0,Active,2022-11-02
C0782,Force Fabricators,A004,Electronics,Enterprise,830600000.0,Active,2024-05-15
C0783,Kirloskar-Style Polymers,A004,Pharmaceuticals,Small,21400000.0,Active,2019-08-27
C0784,Thermax-Vendor Tech Solutions,A004,Engineering,Small,12200000.0,Active,2022-12-18
C0785,Matrix Polymers,A004,Food Processing,Large,171200000.0,Active,2019-08-19
C0786,Schneider-Supplier Forgings & Castings,A004,Electronics,Small,13500000.0,Active,2023-11-23
C0787,Kirloskar-Style Packaging Solutions,A004,Engineering,Small,11100000.0,Active,2021-11-12
C0788,Synergy Industries,A004,Food Processing,Medium,52700000.0,Active,2021-01-25
C0789,Kirloskar-Style Automation Systems,A004,Metal Fabrication,Medium,82100000.0,Active,2019-12-02
C0790,TechnoCraft Fabricators,A004,Pharmaceuticals,Enterprise,473300000.0,Active,2019-02-05
C0791,Force Engineering Pvt Ltd,A004,Pharmaceuticals,Small,17300000.0,Active,2024-08-18
C0792,Bharat Metal Works,A004,Electronics,Medium,43000000.0,Active,2023-08-15
C0793,TechnoCraft Tech Solutions,A004,Engineering,Small,13400000.0,Active,2022-05-20
C0794,Thermax-Vendor Industries,A004,Chemicals,Small,12300000.0,Active,2018-11-12
C0795,Precision Tools & Dies,A004,Automotive,Large,149600000.0,Active,2018-01-04
C0796,TechnoCraft Tools & Dies,A004,Metal Fabrication,Large,200000000.0,Active,2023-12-20
C0797,Shree Industries,A004,Metal Fabrication,Enterprise,749600000.0,Active,2020-01-03
C0798,Mahindra-Tier1 Automation Systems,A004,Packaging,Enterprise,792200000.0,Active,2024-07-27
C0799,Sai Auto Components,A004,Pharmaceuticals,Enterprise,380700000.0,Active,2023-05-11
C0800,Pragati Polymers,A004,Textile,Medium,71700000.0,Active,2022-01-04
C0801,Shree Packaging Solutions,A004,Textile,Small,17700000.0,Active,2023-10-26
C0802,Schneider-Supplier Fabricators,A004,Food Processing,Large,136700000.0,Active,2022-10-12
C0803,Matrix Metal Works,A004,Electronics,Enterprise,595500000.0,Active,2019-10-08
C0804,Schneider-Supplier Fabricators,A004,Chemicals,Small,11100000.0,Active,2021-11-26
C0805,Apex Packaging Solutions,A004,Chemicals,Enterprise,548400000.0,Active,2020-06-18
C0806,Thermax-Vendor Forgings & Castings,A004,Automotive,Medium,71400000.0,Active,2020-02-10
C0807,Mahindra-Tier1 Industries,A004,Textile,Large,228100000.0,Active,2018-11-11
C0808,Western Polymers,A004,Automotive,Medium,41600000.0,Active,2024-06-22
C0809,Omni Tech Solutions,A004,Automotive,Medium,58900000.0,Active,2023-08-28
C0810,Sai Automation Systems,A004,Electronics,Enterprise,856700000.0,Active,2018-09-10
C0811,Shree Packaging Solutions,A004,Packaging,Small,12700000.0,Active,2023-06-26
C0812,Sigma Auto Components,A004,Metal Fabrication,Large,241300000.0,Active,2020-07-21
C0813,Sai Tools & Dies,A004,Food Processing,Medium,65700000.0,Active,2024-05-23
C0814,Western Packaging Solutions,A004,Automotive,Large,164500000.0,Active,2021-04-12
C0815,Vanguard Fabricators,A004,Chemicals,Large,121500000.0,Active,2020-01-25
C0816,Force Auto Components,A004,Electronics,Small,23400000.0,Active,2022-03-07
C0817,Western Tech Solutions,A004,Textile,Large,229600000.0,Active,2019-02-27
C0818,Pragati Chemicals & Processing,A004,Metal Fabrication,Medium,73500000.0,Active,2021-07-23
C0819,Pragati Auto Components,A004,Automotive,Large,257800000.0,Active,2023-10-28
C0820,Synergy Automation Systems,A004,Electronics,Small,10900000.0,Active,2024-11-24
C0821,Mahindra-Tier1 Engineering Pvt Ltd,A004,Pharmaceuticals,Medium,49300000.0,Active,2019-05-09
C0822,Sai Automation Systems,A004,Electronics,Small,13900000.0,Active,2019-05-04
C0823,Bharat Metal Works,A004,Textile,Small,12700000.0,Active,2020-09-11
C0824,Deccan Tools & Dies,A004,Pharmaceuticals,Medium,40300000.0,Active,2020-10-11
C0825,Sai Tech Solutions,A004,Automotive,Medium,31700000.0,Active,2023-01-04
C0826,Dynamic Engineering Pvt Ltd,A004,Engineering,Enterprise,535200000.0,Active,2023-10-19
C0827,Thermax-Vendor Packaging Solutions,A004,Electronics,Large,146200000.0,Active,2024-04-23
C0828,Atlas Industries,A004,Engineering,Enterprise,640700000.0,Active,2018-12-15
C0829,Apex Tech Solutions,A004,Pharmaceuticals,Enterprise,582300000.0,Active,2019-03-28
C0830,Kalyani Fabricators,A004,Packaging,Enterprise,410000000.0,Active,2023-06-26
C0831,Western Tech Solutions,A004,Electronics,Small,10200000.0,Active,2018-06-16
C0832,Vanguard Tools & Dies,A004,Pharmaceuticals,Large,198800000.0,Active,2019-09-04
C0833,Dynamic Packaging Solutions,A004,Engineering,Large,190100000.0,Active,2018-05-18
C0834,Vanguard Polymers,A004,Food Processing,Medium,67300000.0,Active,2022-03-16
C0835,Dynamic Auto Components,A004,Packaging,Medium,78800000.0,Active,2022-07-26
C0836,TechnoCraft Metal Works,A004,Packaging,Medium,40400000.0,Active,2023-02-24
C0837,Schneider-Supplier Metal Works,A004,Electronics,Small,19700000.0,Active,2021-06-18
C0838,Apex Tech Solutions,A004,Metal Fabrication,Large,262100000.0,Active,2018-10-04
C0839,Atlas Metal Works,A004,Food Processing,Large,179000000.0,Active,2023-01-03
C0840,Force Tools & Dies,A004,Automotive,Medium,69700000.0,Active,2021-09-10
C0841,Dynamic Metal Works,A004,Electronics,Medium,42300000.0,Active,2020-05-19
C0842,Atlas Fabricators,A004,Food Processing,Large,268300000.0,Active,2022-01-20
C0843,Pragati Polymers,A004,Metal Fabrication,Large,101200000.0,Active,2022-01-01
C0844,Schneider-Supplier Industries,A004,Packaging,Small,24500000.0,Active,2024-01-08
C0845,TechnoCraft Packaging Solutions,A004,Food Processing,Large,218100000.0,Active,2021-07-14
C0846,Sai Forgings & Castings,A004,Metal Fabrication,Enterprise,383400000.0,Active,2022-07-27
C0847,Sigma Polymers,A004,Metal Fabrication,Large,269500000.0,Active,2023-03-05
C0848,Bharat Auto Components,A004,Automotive,Medium,73300000.0,Active,2021-11-14
C0849,Matrix Auto Components,A004,Metal Fabrication,Enterprise,816100000.0,Active,2024-12-20
C0850,TechnoCraft Metal Works,A004,Metal Fabrication,Enterprise,605600000.0,Active,2022-08-13
C0851,Sigma Forgings & Castings,A004,Metal Fabrication,Enterprise,662700000.0,Active,2022-08-28
C0852,Siemens-Tier2 Forgings & Castings,A004,Textile,Large,164000000.0,Active,2022-10-12
C0853,Precision Engineering Pvt Ltd,A004,Electronics,Large,110400000.0,Active,2021-12-03
C0854,Matrix Packaging Solutions,A004,Textile,Large,173700000.0,Active,2018-09-20
C0855,Synergy Forgings & Castings,A004,Electronics,Small,21300000.0,Active,2022-10-10
C0856,Kalyani Engineering Pvt Ltd,A004,Packaging,Small,17400000.0,Active,2022-08-19
C0857,Siemens-Tier2 Automation Systems,A004,Food Processing,Large,262900000.0,Active,2024-05-10
C0858,Kirloskar-Style Engineering Pvt Ltd,A004,Pharmaceuticals,Large,101100000.0,Active,2021-10-06
C0859,Shree Engineering Pvt Ltd,A004,Pharmaceuticals,Small,14200000.0,Active,2018-03-17
C0860,Synergy Fabricators,A004,Pharmaceuticals,Medium,66900000.0,Active,2020-05-01
C0861,Siemens-Tier2 Auto Components,A004,Metal Fabrication,Medium,69500000.0,Active,2020-03-09
C0862,Schneider-Supplier Forgings & Castings,A004,Electronics,Medium,78000000.0,Active,2024-01-11
C0863,Synergy Tools & Dies,A004,Metal Fabrication,Enterprise,751700000.0,Active,2021-07-08
C0864,Atlas Tech Solutions,A004,Metal Fabrication,Medium,64700000.0,Active,2024-06-02
C0865,Thermax-Vendor Fabricators,A004,Engineering,Small,12000000.0,Active,2021-08-10
C0866,Omni Packaging Solutions,A004,Textile,Medium,52800000.0,Active,2023-07-16
C0867,Deccan Tools & Dies,A004,Textile,Enterprise,307100000.0,Active,2024-08-13
C0868,Atlas Automation Systems,A004,Textile,Small,10800000.0,Active,2022-11-12
C0869,TechnoCraft Metal Works,A004,Pharmaceuticals,Large,138700000.0,Active,2024-02-09
C0870,Thermax-Vendor Metal Works,A004,Food Processing,Enterprise,763900000.0,Active,2023-04-24
C0871,Atlas Metal Works,A004,Chemicals,Large,212000000.0,Active,2019-06-18
C0872,Bharat Chemicals & Processing,A004,Automotive,Small,9200000.0,Active,2018-09-04
C0873,Atlas Tech Solutions,A004,Packaging,Medium,73500000.0,Active,2020-04-02
C0874,Bharat Metal Works,A004,Engineering,Small,25900000.0,Active,2023-04-20
C0875,Thermax-Vendor Auto Components,A004,Engineering,Small,24400000.0,Active,2019-07-22
C0876,Thermax-Vendor Metal Works,A004,Metal Fabrication,Small,21500000.0,Active,2020-05-15
C0877,Atlas Auto Components,A004,Electronics,Large,228500000.0,Active,2023-11-25
C0878,Western Fabricators,A004,Metal Fabrication,Small,14000000.0,Active,2018-07-13
C0879,Western Engineering Pvt Ltd,A004,Pharmaceuticals,Large,122000000.0,Active,2018-08-07
C0880,Kalyani Polymers,A004,Metal Fabrication,Enterprise,365100000.0,Active,2022-07-07
C0881,Kalyani Chemicals & Processing,A004,Engineering,Enterprise,729200000.0,Active,2018-01-03
C0882,Synergy Metal Works,A004,Pharmaceuticals,Enterprise,311300000.0,Active,2021-03-21
C0883,Thermax-Vendor Engineering Pvt Ltd,A004,Automotive,Enterprise,459900000.0,Active,2023-06-13
C0884,Shree Engineering Pvt Ltd,A004,Textile,Enterprise,586900000.0,Active,2021-12-25
C0885,Synergy Industries,A004,Chemicals,Small,15900000.0,Active,2023-08-04
C0886,Shree Industries,A004,Packaging,Large,212700000.0,Active,2021-01-21
C0887,Thermax-Vendor Auto Components,A004,Packaging,Large,104500000.0,Active,2021-05-21
C0888,Force Tools & Dies,A004,Textile,Small,26400000.0,Active,2023-04-10
C0889,Schneider-Supplier Polymers,A004,Engineering,Large,177600000.0,Active,2023-08-24
C0890,Force Tools & Dies,A004,Automotive,Medium,31500000.0,Active,2022-04-16
C0891,Dynamic Auto Components,A004,Textile,Large,179900000.0,Active,2024-08-01
C0892,Precision Automation Systems,A004,Automotive,Large,231800000.0,Active,2018-07-04
C0893,Force Chemicals & Processing,A004,Textile,Enterprise,864100000.0,Active,2024-09-05
C0894,Siemens-Tier2 Metal Works,A004,Chemicals,Small,9700000.0,Active,2019-08-21
C0895,Bharat Tech Solutions,A004,Automotive,Medium,72100000.0,Active,2019-01-06
C0896,Thermax-Vendor Engineering Pvt Ltd,A004,Pharmaceuticals,Small,17200000.0,Active,2019-10-03
C0897,Apex Auto Components,A004,Electronics,Medium,33800000.0,Active,2019-07-11
C0898,Siemens-Tier2 Chemicals & Processing,A004,Food Processing,Large,111700000.0,Active,2023-10-18
C0899,Matrix Automation Systems,A004,Chemicals,Small,19700000.0,Active,2020-02-04
C0900,Deccan Tools & Dies,A004,Food Processing,Medium,71800000.0,Active,2022-03-15
C0901,Tata-Partner Metal Works,A004,Automotive,Medium,36000000.0,Active,2024-11-20
C0902,Dynamic Tools & Dies,A004,Automotive,Enterprise,348400000.0,Active,2018-03-03
C0903,Schneider-Supplier Chemicals & Processing,A004,Pharmaceuticals,Enterprise,716100000.0,Active,2024-08-23
C0904,Matrix Forgings & Castings,A004,Metal Fabrication,Large,184200000.0,Active,2021-04-06
C0905,Kalyani Packaging Solutions,A004,Automotive,Medium,73000000.0,Active,2022-02-21
C0906,Mahindra-Tier1 Automation Systems,A004,Food Processing,Small,19000000.0,Active,2019-02-17
C0907,Apex Metal Works,A004,Packaging,Medium,57900000.0,Active,2023-11-07
C0908,Deccan Engineering Pvt Ltd,A004,Chemicals,Small,23300000.0,Active,2023-08-16
C0909,Kirloskar-Style Tools & Dies,A004,Automotive,Small,20600000.0,Active,2020-04-14
C0910,Deccan Automation Systems,A004,Electronics,Small,10900000.0,Active,2018-09-06
